"['Feb-02-18', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Nov-27-17', 'Upgrade', 'BofA/Merrill', 'Neutral → Buy', None]","['Sep-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['Aug-18-16', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Aug-04-16', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Dec-13-18', 'Initiated', 'Goldman', 'Buy', None]","['Aug-16-18', 'Resumed', 'BofA/Merrill', 'Buy', None]","['Oct-23-17', 'Resumed', 'Goldman', 'Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Mar-08-18', 'Downgrade', 'Morgan Stanley', 'Overweight → Equal-Weight', None]","['Sep-07-17', 'Downgrade', 'Credit Suisse', 'Outperform → Neutral', None]","['Oct-10-16', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Feb-22-16', 'Downgrade', 'BofA/Merrill', 'Neutral → Underperform', None]","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]"
"['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Nov-01-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['10-Feb-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['07-Oct-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['15-Jun-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['01-Nov-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['28-Jan-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['28-May-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['06-Apr-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['06-Mar-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['10-Dec-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['10-Feb-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['07-Oct-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['15-Jun-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['01-Nov-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['28-Jan-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['28-May-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['06-Apr-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['06-Mar-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['10-Dec-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['15-Jun-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['01-Nov-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['28-May-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['06-Apr-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['06-Mar-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['10-Dec-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Sep-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['Aug-18-16', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Aug-04-16', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Nov-01-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['Oct-23-17', 'Resumed', 'Goldman', 'Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Sep-07-17', 'Downgrade', 'Credit Suisse', 'Outperform → Neutral', None]","['Oct-10-16', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Feb-22-16', 'Downgrade', 'BofA/Merrill', 'Neutral → Underperform', None]","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Nov-01-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Feb-02-18', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Nov-27-17', 'Upgrade', 'BofA/Merrill', 'Neutral → Buy', None]","['Sep-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['Aug-18-16', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Aug-04-16', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Oct-23-17', 'Resumed', 'Goldman', 'Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Mar-08-18', 'Downgrade', 'Morgan Stanley', 'Overweight → Equal-Weight', None]","['Sep-07-17', 'Downgrade', 'Credit Suisse', 'Outperform → Neutral', None]","['Oct-10-16', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Feb-22-16', 'Downgrade', 'BofA/Merrill', 'Neutral → Underperform', None]","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Nov-01-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Feb-22-16', 'Downgrade', 'BofA/Merrill', 'Neutral → Underperform', None]","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['07-Oct-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['15-Jun-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['01-Nov-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['28-Jan-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['28-May-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['06-Apr-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['06-Mar-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['10-Dec-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Nov-01-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Feb-02-18', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Nov-27-17', 'Upgrade', 'BofA/Merrill', 'Neutral → Buy', None]","['Sep-01-17', 'Upgrade', 'JP Morgan', 'Neutral → Overweight', None]","['Aug-18-16', 'Upgrade', 'Morgan Stanley', 'Equal-Weight → Overweight', None]","['Aug-04-16', 'Upgrade', 'Credit Suisse', 'Neutral → Outperform', None]","['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Oct-23-17', 'Resumed', 'Goldman', 'Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Mar-08-18', 'Downgrade', 'Morgan Stanley', 'Overweight → Equal-Weight', None]","['Sep-07-17', 'Downgrade', 'Credit Suisse', 'Outperform → Neutral', None]","['Oct-10-16', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Feb-22-16', 'Downgrade', 'BofA/Merrill', 'Neutral → Underperform', None]","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['10-Feb-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['07-Oct-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['15-Jun-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['01-Nov-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['28-Jan-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['28-May-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['06-Apr-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['06-Mar-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['10-Dec-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
"['Feb-10-11', 'Upgrade', 'Barclays Capital', 'Underweight → Equal Weight', None]","['Oct-07-09', 'Upgrade', 'Deutsche Securities', 'Hold → Buy', '$20']","['Jun-15-09', 'Upgrade', 'Deutsche Securities', 'Sell → Hold', '$7.50 → $11']","['Nov-01-07', 'Upgrade', 'Citigroup', 'Hold → Buy', None]","['Aug-10-15', 'Initiated', 'Goldman', 'Buy', '$2.30']","['Apr-16-15', 'Downgrade', 'BofA/Merrill', 'Buy → Neutral', None]","['Jan-28-10', 'Downgrade', 'Deutsche Bank', 'Buy → Hold', '$20 → $18']","['May-28-09', 'Downgrade', 'Citigroup', 'Buy → Hold', None]","['Apr-06-09', 'Downgrade', 'Deutsche Securities', 'Hold → Sell', None]","['Mar-06-09', 'Downgrade', 'JP Morgan', 'Overweight → Neutral', None]","['Dec-10-08', 'Downgrade', 'Credit Suisse', 'Outperform → Underperform', None]"
